movie_id,tags,title,overview,cast,crew,popularity_log_norm,year,imdb_score,rt_score,top_recommendations
245703,father son go run dad learn child possess special power adventur drama sciencefict fathersonrelationship helicopt fbi motel chase childkidnap religioussect goggl michaelshannon jaedenlieberh joeledgerton jeffnichol,Midnight Special,A father and son go on the run after the dad learns his child possesses special powers.,"['MichaelShannon', 'JaedenLieberher', 'JoelEdgerton']",['JeffNichols'],0.5191079264415299,2016,0.0,0.0,"[3977, 69, 843, 914, 14, 578, 183, 1312, 2731, 2743]"
10739,jerri falk aspir writer new york fall love first sight free spirit young woman name amanda heard phrase life like anyth els soon find life unpredict amanda like anyth els comedi romanc psychoanalysi comedian relationshipproblem advic experi woodyallen jasonbigg christinaricci woodyallen,Anything Else,"Jerry Falk, an aspiring writer in New York, falls in love at first sight with a free-spirited young woman named Amanda  He has heard the phrase that life is like ""anything else,"" but soon he finds that life with the unpredictable Amanda isn't like anything else at all.","['WoodyAllen', 'JasonBiggs', 'ChristinaRicci']",['WoodyAllen'],0.3388916805042346,2003,0.0,0.0,"[3515, 952, 1742, 2283, 881, 66, 3527, 2182, 3471, 1547]"
127560,victim world war ii death railway set find respons tortur true stori drama histori posttraumaticstressdisord japanes worldwarii victim autobiographi basedontruestori histori reveng redempt tortur jeremyirvin colinfirth stellanskarsgård jonathanteplitzki,The Railway Man,"A victim from World War II's ""Death Railway"" sets out to find those responsible for his torture. A true story.","['JeremyIrvine', 'ColinFirth', 'StellanSkarsgård']",['JonathanTeplitzky'],0.3987294208527501,2013,0.0,0.0,"[793, 1779, 400, 2645, 234, 2435, 3715, 636, 581, 1875]"
37903,strang event happen small villag north germani year world war seem ritual punish abus suppress children villag seem heart mysteri crime drama mysteri germani childabus pastor propaganda children punish smallvillag villagepeopl eastelbia umerziehung ursinalardi ulrichtukur burghartklaußn michaelhanek,The White Ribbon,"Strange events happen in a small village in the north of Germany during the years just before World War I, which seem to be ritual punishment. The abused and suppressed children of the villagers seem to be at the heart of this mystery.","['UrsinaLardi', 'UlrichTukur', 'BurghartKlaußner']",['MichaelHaneke'],0.4340350611012595,2009,0.0,0.0,"[2324, 434, 229, 3133, 763, 4189, 3356, 3034, 1493, 4193]"
10017,packard walsh motor gang control terror arizona desert town forc driver drag race win vehicl walsh beat decent teenag jami hankin death find girlfriend mysteri power creat jake kesey extrem cool motor biker car invinc jake befriend jami girlfriend keri johnson take jami sweet brother bill wing manag sheriff loomi elimin packard crimin gang hard way romanc sciencefict horror action crime malenud femalenud sex kill sheriff carrac cemeteri shotgun arizona nuditi reincarn polic auto-tun streetrac reveng murder carcrash alien independentfilm gang motorcycl violenc carchas cultfilm ghost roadmovi dragrac rollersk strangeperson budweis turbointercept charliesheen nickcassavet sherilynfenn mikemarvin,The Wraith,"Packard Walsh and his motorized gang control and terrorize an Arizona desert town where they force drivers to drag-race so they can 'win' their vehicles. After Walsh beats the decent teenager Jamie Hankins to death after finding him with his girlfriend, a mysterious power creates Jake Kesey, an extremely cool motor-biker who has a car which is invincible. Jake befriends Jamie's girlfriend Keri Johnson, takes Jamie's sweet brother Bill under his wing and manages what Sheriff Loomis couldn't; eliminate Packard's criminal gang the hard way...","['CharlieSheen', 'NickCassavetes', 'SherilynFenn']",['MikeMarvin'],0.3600311666372215,1986,0.0,0.0,"[1231, 2666, 2464, 44, 2877, 3256, 2798, 3886, 3386, 2150]"
11468,murder belov wife man search redempt set adrift world noth seem journey befriend slacker jimmi finn becom involv rescu neighbor colett demon get entangl web deceit full unexpect twist turn drama mysteri thriller dualident ident warondrug jazzmusician drugscen neo-noir valkilm vincentd'onofrio adamgoldberg d.j.caruso,Salton Sea,"After the murder of his beloved wife, a man in search of redemption is set adrift in a world where nothing is as it seems. On his journey, he befriends slacker Jimmy ""The Finn"", becomes involved in rescuing his neighbor Colette from her own demons, and gets entangled in a web of deceit full of unexpected twists and turns.","['ValKilmer', ""VincentD'Onofrio"", 'AdamGoldberg']",['D.J.Caruso'],0.3665085285677425,2002,0.0,0.0,"[686, 969, 2010, 273, 1743, 199, 3366, 1764, 751, 1020]"
193613,trip young roadi metallica sent urgent mission band show seem like simpl assign turn surreal adventur music heavymet liveconcert danedehaan mackenziegray jameshetfield nimródant,Metallica: Through the Never,"Trip, a young roadie for Metallica, is sent on an urgent mission during the band's show. But what seems like a simple assignment turns into a surreal adventure.","['DaneDeHaan', 'MackenzieGray', 'JamesHetfield']",['NimródAntal'],0.3220334273474072,2013,0.0,0.0,"[2523, 774, 1064, 14, 563, 1717, 2547, 490, 3428, 3217]"
17436,collect intersect short stori set earli lo angel depict week live assort social alien mainli well charact numb sens empti casual sex violenc drug drama sex sliceoflif hollywood drug hedon ensemblecast childmurd 1980 dysfunct intersectingl billybobthornton kimbasing mickeyrourk gregorjordan,The Informers,"A collection of intersecting short stories set in early 1980's Los Angeles, depicts a week in the lives of an assortment of socially alienated, mainly well-off characters who numb their sense of emptiness with casual sex, violence, and drugs.","['BillyBobThornton', 'KimBasinger', 'MickeyRourke']",['GregorJordan'],0.2939354064093729,2008,0.0,0.0,"[3293, 2482, 3364, 3655, 3233, 3934, 2290, 2747, 1810, 2934]"
43434,stori venezuelan revolutionari ilich ramirez sanchez found worldwid terrorist organ raid opec headquart caught french polic crime drama thriller histori gun carbomb miniseri terror opec hostagesitu revolutionari edgarramírez alexandersch fadiabisamra olivierassaya,Carlos,"The story of Venezuelan revolutionary, Ilich Ramirez Sanchez, who founded a worldwide terrorist organization and raided the OPEC headquarters in 1975 before being caught by the French police.","['EdgarRamírez', 'AlexanderScheer', 'FadiAbiSamra']",['OlivierAssayas'],0.1120211506576294,2010,0.0,0.0,"[3504, 3943, 2208, 3304, 3605, 3, 1789, 874, 2789, 2353]"
69848,one man hero tell littl known stori st patrick battalion san patricio group mostli irish immigr cathol faith desert mexico encount religi ethnic prejudic u armi mexican american war plot center around person stori john riley irishman sergeant american armi commiss captain mexican armi command battalion lead men battl struggl author side border western action drama histori war armi battlefield chivalri tombereng joaquimdealmeida danielaromo lancehool,One Man's Hero,"One Man's Hero tells the little-known story of the ""St. Patrick's Battalion"" or ""San Patricios,"" a group of mostly Irish and other immigrants of the Catholic faith who deserted to Mexico after encountering religious and ethnic prejudice in the U.S. Army during the Mexican-American War. The plot centers around the personal story of John Riley, an Irishman who had been a sergeant in the American Army who is commissioned as a captain in the Mexican army and commands the battalion, as he leads his men in battle and struggles with authorities on both sides of the border","['TomBerenger', 'JoaquimdeAlmeida', 'DanielaRomo']",['LanceHool'],0.0953907131190365,1999,0.0,0.0,"[574, 879, 2964, 4005, 793, 451, 1630, 1432, 1925, 1495]"
8408,final chapter georg romero dead trilog underground govern instal search cure overcom strang transform zombi unfortun zombi ground made way bunker horror sciencefict florida insan disembodiedhead zombi disembowel horrormovieremad livingdead zombieapocalyps loricardil terryalexand josephpilato georgea.romero,Day of the Dead,"The final chapter of George A. Romero's ""Dead Trilogy"". In an underground government installation they are searching for a cure to overcome this strange transformation into zombies. Unfortunately, the zombies from above ground have made their way into the bunker.","['LoriCardille', 'TerryAlexander', 'JosephPilato']",['GeorgeA.Romero'],0.4346400194710841,1985,0.0,0.0,"[3513, 3512, 3741, 2238, 413, 1536, 2996, 1673, 3883, 1702]"
332411,man justic group corrupt polic offic unabl catch wife killer action crime drama thriller reveng murder policecorrupt violenc corruptpolitician barber govern johntravolta christophermeloni rebeccademornay chuckrussel,I Am Wrath,A man is out for justice after a group of corrupt police officers are unable to catch his wife's killer.,"['JohnTravolta', 'ChristopherMeloni', 'RebeccaDeMornay']",['ChuckRussell'],0.3556953057057835,2016,0.0,0.0,"[1007, 2464, 1632, 3605, 1541, 2095, 4095, 870, 801, 754]"
9389,find ilona unlock secret disappear kara must plung deep parallel world corpor espionag organ crime genet research truth imprison whoever find first miracl bought great price action anim sciencefict pari japanes ident underworld monopoli futur beauti victim dystopia boss polic presid anim disappear cgi blackandwhit theft scientist research corpor danielcraig catherinemccormack romolagarai christianvolckman,Renaissance,"To find Ilona and unlock the secrets of her disappearance, Karas must plunge deep into the parallel worlds of corporate espionage, organized crime and genetic research - where the truth imprisons whoever finds it first and miracles can be bought but at a great price.","['DanielCraig', 'CatherineMcCormack', 'RomolaGarai']",['ChristianVolckman'],0.3432654310781751,2006,0.0,0.0,"[847, 1368, 355, 2224, 1488, 75, 2171, 505, 1399, 166]"
9626,tyrant gedren seek total power world barbar raid citi hablac kill keeper talisman give great power red sonja sister keeper set magic sword overthrow gedren adventur fantasi action monster swordplay queen talisman marvelcom basedoncomicbook swordandsorceri arnoldschwarzenegg brigittenielsen sandahlbergman richardfleisch,Red Sonja,"The tyrant Gedren seeks the total power in a world of barbarism. She raids the city Hablac and kills the keeper of a talisman that gives her great power. Red Sonja, sister of the keeper, sets out with her magic sword to overthrow Gedren.","['ArnoldSchwarzenegger', 'BrigitteNielsen', 'SandahlBergman']",['RichardFleischer'],0.3867358187589616,1985,0.0,0.0,"[1213, 1620, 2270, 1297, 167, 1073, 399, 14, 193, 708]"
75638,two investig paranorm hoax veteran dr margaret matheson young assist tom buckley studi vari metaphys phenomena aim prove fraudul origin simon silver legendari blind psychic reappear enigmat absenc year becom greatest intern challeng orthodox scienc profession sceptic tom start develop intens obsess silver whose magnet becom stronger new manifest inexplic event tom get closer silver tension mount worldview threaten core thriller paranorm psychic skeptic sigourneyweav robertdeniro cillianmurphi rodrigocorté,Red Lights,"Two investigators of paranormal hoaxes, the veteran Dr. Margaret Matheson and her young assistant, Tom Buckley, study the most varied metaphysical phenomena with the aim of proving their fraudulent origins. Simon Silver, a legendary blind psychic, reappears after an enigmatic absence of 30 years to become the greatest international challenge to both orthodox science and professional sceptics. Tom starts to develop an intense obsession with Silver, whose magnetism becomes stronger with each new manifestation of inexplicable events. As Tom gets closer to Silver, tension mounts, and his worldview is threatened to its core.","['SigourneyWeaver', 'RobertDeNiro', 'CillianMurphy']",['RodrigoCortés'],0.467369725225845,2012,0.0,0.0,"[1190, 3869, 3098, 1156, 4031, 2691, 3755, 1233, 828, 1598]"
